entity,label,source_title,source_url
259 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the first month of the 48th year,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the First Emperor.[22,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Derk Bodde,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the First Emperor,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
John Knoblock,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jeffrey Riegel,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Lüshi Chunqiu,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the First Emperor's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Confucian,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
246 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
three years,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
13-year-old,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the State of Qin,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Nine years later,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
235 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhao Chengjiao,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Chang'an,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhao Zheng's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Chengjiao,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Tunliu,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhao Zheng.[39,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Lao Ai's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Lao Ai.[40,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Lao Ai,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
238 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Yong,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Changping,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Changwen,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
many years later,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
235 BC.[22][40,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Yan,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Dan,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jing Ke,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Wuyang,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
227 BC.[30][8,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Dukang,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Fan Wuji.[8,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Son of Heaven,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jing,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Yan,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
five years later,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Gao Jianli,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Gao,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
230 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Han,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Warring States,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jia,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Dai,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
227 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Ji,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Beijing,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
that same year,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Liaodong Peninsula,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Daliang,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Wei,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
225 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Warring States,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Shouchun,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Liaodong,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qi,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jian,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Heshibi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the 10th century,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
215 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
North,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Meng Tian,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
South,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Shuhuang,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
600 years,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the 4th century AD,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Hundred Schools of Thought,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
213 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Shiji,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Fusu,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xiang Yu,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xianyang,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
206 BC.[58,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the subsequent,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Han,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Kong Anguo,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
c. 165 – c. 74 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Confucius,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Confucianists,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the previous Zhou dynasty,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
The new,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhang Liang,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the previous four centuries,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the centuries.[citation,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
214 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Xiang River,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Yangtze,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Lijiang River,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Pearl River.[69,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhifu Island,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xu Fu,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhifu,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Mount Penglai.[62,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Anqi Sheng,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
thousand-year-old,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Japan,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
211 BC,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Dongjun,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Yellow River,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Pingyuanjin,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Pingyuan County,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Shandong,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
July,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Shaqiu,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
about two months',DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Shi Huang's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
many years,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
two months',DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Ying Huhai,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhao Gao,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Meng Tian.[81,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Meng Tian's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Meng Yi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhao Gao.[82,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Meng,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Hu Hai,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Er Shi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Huhai,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Terracotta Army,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
a century,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
British,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
John Man,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
two years.[88,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Terracotta Army,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Qin Emperor,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
29 March 1974.[90,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
John Man's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Mount Li,LOC,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xi'an,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xunzi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jia Yi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Guò Qín Lùn,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jia Yi's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
a hundred odd years,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the latter half of the 19th century,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
early 20th century,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Kuomintang,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xiao Yishan,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Ma Feibai,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qín Shǐ Huángdì Zhuàn,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Ma,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Chiang Kai-shek,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Chiang,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Northern Expedition of the late 1920s,EVENT,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Nationalist,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Nanjing,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Chinese Communist Revolution,EVENT,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Marxist,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
September 1955,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
First,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Mao Zedong,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Shi Huangs,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Li Zhisui,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Mao,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the Chinese Empire,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Maoist,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Hong Shidi's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
two years,DATE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Luo Siding,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Red Flag,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Argentine,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jorge Luis Borges,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jing Ke.[106,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Ying Zheng's,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Jet Li,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the King of Qin,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Chen Daoming,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Shi Huang.[109,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Hong Kong,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Tony Liu,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Huang Yi.[111,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zhang Fengyi.[112,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Japanese,NORP,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Li Xin,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Fate,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Delightworks,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Aniplex,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Firaxis Games,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
James Pax,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Channel 4,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
the United Kingdom,GPE,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
The History Channel,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Xu Pengkai,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Qin Shi Huang.[116,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Ming Guo,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Zi Yuan,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Hades,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Omi,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
CCTV,ORG,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
Fu Dalong,PERSON,Qin Shi Huang,https://en.wikipedia.org/wiki/Qin_Shi_Huang
The Zhou dynasty,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Chinese,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
China,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
789 years,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
c. 1046 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Western Zhou period,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
c. 1046 – 771 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Ji,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Wei River,LOC,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
North China Plain,LOC,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Zhou,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Eastern Zhou,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
several additional centuries,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
1046 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Xia–Shang–Zhou Chronology Project,ORG,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
"David Pankenier,[4",PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
David Nivison,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Edward L. Shaughnessy,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
1045 BC.[5][6,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Spring and Autumn period,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
c. 771 – c. 481 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
The Warring States period,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
c. 475 – 221 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Qin,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
256 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
221 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Jiang Yuan,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Ku,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Qi,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Tai,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Houji,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Buzhu,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Nóngshī,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Ju,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Xirong,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Rongdi,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Hua,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Bin,LOC,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Zhou,LOC,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Wei River valley,LOC,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Qishan County,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Taibo,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Zhongyong,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Jili,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Shang,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Wu Yi,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Wen Ding,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Xirong,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Yangtze,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Wu,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Wen,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Feng,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Xi'an,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Around 1046 BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Jiang Ziya,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Yellow River,LOC,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Di Xin,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Battle of Muye,EVENT,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Zhou dynasty.[d,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Duke of Song,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Er Wang San Ke,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Nicholas Bodman,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
David McCraw,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Shang,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Mencius,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Zhou,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Hou Ji,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Jiang Yuan.[19][20][21][22,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
late 4th-century BC,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Zuo Zhuan,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Li Rong,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
(驪戎男),PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Jin,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Li Ji,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Li Feng,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Rong,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Western Zhou,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Western Zhou,DATE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Haojing,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Duke of Zhou,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Cheng,PERSON,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Dongyi,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Zhou Kingdom,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
the Mandate of Heaven,ORG,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Wangcheng,GPE,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Xianyun,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Guifang,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Rong,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Shanrong,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Quanrong,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
Zhou,NORP,Zhou dynasty,https://en.wikipedia.org/wiki/Zhou_dynasty
